country_code,device_category,ad_unit_name,requests_old,cpma_old,fill_rate_old,fp_rules_old,fp_vertex_old,lb_old,ub_old,fp_old,requests_new,cpma_new,fill_rate_new,fp_rules_new,fp_vertex_new,lb_new,ub_new,fp_new
SI,Smartphone,/4735792/reuters_mobile_mpu_2,3,0.228546,0.230263158,-100,0.34333542,0.054547686,1.531691551,0.34333542,3,0.543902,0.276785714,-100,0.470397294,0.105283521,1.892777443,0.470397294
SI,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,1,0.175714,0.25,-100,0.302019238,0.050936308,1.550822139,0.302019238,1,0.345707,0.391304348,-100,0.331747264,0.075440161,1.614805818,0.331747264
SI,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.507154,0.26754386,-100,0.452573895,0.100077286,2.107657671,0.452573895,1,0.470188,0.297029703,-100,0.426755518,0.095841028,2.00046134,0.426755518
SK,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.248048306,-0.00688437,1.447586894,0.248048306,5,0.198469,0.324137931,-100,0.303554744,0.06734965,1.183140159,0.303554744
SK,Tablet,/4735792/reuters_mobile_leaderboard,4,0,0,-100,0.232928783,-0.005231367,1.56968236,0.232928783,4,0.025316,0.105263158,-100,0.2352584,0.01189837,1.493358374,0.2352584
SK,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,2,0,0,-100,0.267677635,0.002565984,1.557297111,0.267677635,8,0.230415,0.348148148,-100,0.321129531,0.079865597,1.322926879,0.321129531
SK,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0.024065,0.038961039,-100,0.266676068,0.004439957,1.370039701,0.266676068,3,0.222019,0.424528302,-100,0.29009825,0.064368188,1.097840548,0.29009825
SK,Smartphone,/4735792/reuters_mobile_mpu_3,1,0.022381,0.047619048,-100,0.275624454,0.011032267,1.432083845,0.275624454,1,0.164013,0.358974359,-100,0.289039522,0.05823436,1.200852156,0.289039522
SK,Smartphone,/4735792/reuters_mobile_leaderboard,1,0.022381,0.047619048,-100,0.250412494,0.008349427,1.416083694,0.250412494,25,0.072479,0.219735504,-100,0.2681261,0.045635212,1.175812125,0.2681261
SK,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,7,0.008571,0.047619048,-100,0.253642559,0.012610301,1.30111444,0.253642559,80,0.0018,0.141011841,-100,0.230363458,0.0372102,1.083845615,0.230363458
SK,Desktop,/4735792/reuters_desktop_homepage_leaderboard_atf,2,0.024466,0.057432432,-100,0.259076297,-0.005128874,1.656024218,0.259076297,2,0.036852,0.092592593,-100,0.260863572,0.001935155,1.627725244,0.260863572
SK,Desktop,/4735792/reuters_mpu,1,0.024466,0.057432432,-100,0.268576831,-0.000116289,1.690084457,0.268576831,1,0.028811,0.076923077,-100,0.269408494,0.003662928,1.665437937,0.269408494
SK,Desktop,/4735792/reuters_billboard_desktop_3,9,0.024466,0.057432432,-100,0.275317192,0.004970951,1.588415027,0.275317192,9,0.019438,0.040160643,-100,0.274383754,0.001551226,1.604775667,0.274383754
SK,Smartphone,/4735792/reuters_mobile_mpu_2,1,0.017792,0.083333333,-100,0.258068949,0.006892384,1.413958192,0.258068949,4,0.114691,0.208633094,-100,0.299806714,0.039433803,1.34357965,0.299806714
SK,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.017792,0.083333333,-100,0.278371543,0.017636025,1.541026473,0.278371543,3,0.164706,0.25210084,-100,0.326589733,0.059988905,1.464322686,0.326589733
SK,Desktop,/4735792/reuters_desktop_leaderboard_atf,2,0.081497,0.089385475,-100,0.282637328,0.023416722,1.467315078,0.282637328,33,0.133295,0.225895317,-100,0.300784051,0.063895456,1.214418769,0.300784051
SK,Desktop,/4735792/reuters_mobile_mpu_3,1,0.081497,0.089385475,-100,0.295164824,0.016368717,1.598961711,0.295164824,2,0,0,-100,0.268048137,-0.009884632,1.595057368,0.268048137
SK,Desktop,/4735792/reuters_mobile_mpu_2,3,0.081497,0.089385475,-100,0.304095596,0.012653279,1.543182254,0.304095596,7,0.102778,0.166666667,-100,0.307954967,0.030178327,1.427446127,0.307954967
SK,Desktop,/4735792/reuters_desktop_right_rail_4,4,0.081497,0.089385475,-100,0.328138828,0.021592841,1.68063128,0.328138828,4,0.099538,0.170886076,-100,0.324761122,0.030923171,1.585165858,0.324761122
SK,Desktop,/4735792/reuters_mobile_leaderboard,2,0.04875,0.096153846,-100,0.263549924,0.012872365,1.48954761,0.263549924,16,0.007241,0.033018868,-100,0.255115151,0.009166869,1.425991535,0.255115151
SK,Desktop,/4735792/reuters_mobile_mpu_1,2,0.04875,0.096153846,-100,0.293585002,0.015726585,1.706170917,0.293585002,24,0.042885,0.076923077,-100,0.304930508,0.02991276,1.583050609,0.304930508
SK,Smartphone,/4735792/reuters_mpu,1,0.033232,0.140740741,-100,0.264988065,0.023510074,1.421471953,0.264988065,1,0.024545,0.060606061,-100,0.267287523,0.013985244,1.539380312,0.267287523
SK,Desktop,/4735792/reuters_desktop_right_rail_1,1,0.204706,0.235294118,-100,0.355069369,0.04453421,1.468487263,0.355069369,32,0.145357,0.29787234,-100,0.327751726,0.061394341,1.192469597,0.327751726
SK,Desktop,/4735792/reuters_desktop_right_rail_2,1,0.204706,0.235294118,-100,0.371629864,0.046196748,1.430188179,0.371629864,14,0.106911,0.226781857,-100,0.336220771,0.042874839,1.243961215,0.336220771
SK,Desktop,/4735792/reuters_desktop_native_1,1,0.104045,0.318181818,-100,0.270273387,0.035601962,1.361901641,0.270273387,8,0.011373,0.029411765,-100,0.288195312,0.006284235,1.46284306,0.288195312
SK,Desktop,/4735792/reuters_desktop_native_2,2,0.213699,0.321285141,-100,0.3415519,0.055461355,1.464537263,0.3415519,6,0,0,-100,0.300973177,-0.002341593,1.515931726,0.300973177
SL,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,2,0,0,-100,0.26079452,-0.008884838,1.361124396,0.26079452,21,0.013748,0.035971223,-100,0.269135028,0.012283374,1.230507731,0.269135028
SL,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,2,0,0,-100,0.260970116,-0.009518391,1.464058757,0.260970116,2,0.008846,0.076923077,-100,0.257408589,0.002303425,1.372120023,0.257408589
SL,Smartphone-iOS,/4735792/reuters_mpu,1,0,0,-100,0.264105022,-0.010166557,1.523587465,0.264105022,1,0,0,-100,0.264104992,-0.010166564,1.523587465,0.264104992
SL,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,2,0,0,-100,0.27037397,-0.006350991,1.598612189,0.27037397,7,0,0,-100,0.275681406,-0.000631013,1.530728698,0.275681406
SL,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.247689128,-0.017713463,1.460400939,0.247689128,4,0,0,-100,0.254177004,-0.011657396,1.398249745,0.254177004
SL,Smartphone,/4735792/reuters_mobile_leaderboard,3,0.004821,0.012820513,-100,0.260834217,0.001887424,1.418380737,0.260834217,59,0,0.052154195,-100,0.257003099,0.022996072,1.24356997,0.257003099
SL,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.004821,0.012820513,-100,0.279478729,0.002010596,1.683835387,0.279478729,15,0.005785,0.02259887,-100,0.29334268,0.016116017,1.539144158,0.29334268
SL,Smartphone,/4735792/reuters_mobile_mpu_3,1,0.011844,0.047619048,-100,0.273386329,0.001398847,1.514850616,0.273386329,1,0,0,-100,0.274354249,-0.008508121,1.555566192,0.274354249
SL,Smartphone,/4735792/reuters_mobile_mpu_2,8,0.011844,0.047619048,-100,0.279172152,0.00428014,1.374872565,0.279172152,8,0.009,0.042016807,-100,0.278331399,0.003005279,1.377394557,0.278331399
SM,Desktop,/4735792/reuters_desktop_right_rail_1,24,0.007423,0.030188679,-100,0.291896045,-0.002960123,1.388738632,0.291896045,24,0.00686,0.03,-100,0.291591644,-0.00310643,1.388354182,0.291591644
SN,Smartphone,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.251557261,-0.002664819,1.568653464,0.251557261,11,0.015155,0.034883721,-100,0.261840463,0.01074795,1.469597459,0.261840463
SN,Tablet,/4735792/reuters_mobile_leaderboard,2,0,0,-100,0.247261807,-0.007193483,1.703384399,0.247261807,2,0,0,-100,0.247261807,-0.007193483,1.703384399,0.247261807
SN,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,1,0,0,-100,0.274044663,0.000360153,1.646083713,0.274044663,4,0,0,-100,0.277438283,0.003319743,1.592602968,0.277438283
SN,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.253516018,-0.007375727,1.53757894,0.253516018,4,0,0,-100,0.257613629,-0.004371644,1.488796115,0.257613629
SN,Smartphone,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.263316959,-0.011600058,1.554820895,0.263316959,7,0,0,-100,0.272763819,-0.008151783,1.483814478,0.272763819
SN,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,3,0,0,-100,0.256860882,-0.003133818,1.52816391,0.256860882,30,0.018913,0.054347826,-100,0.262114018,0.019390458,1.394995332,0.262114018
SN,Desktop,/4735792/reuters_desktop_homepage_leaderboard_atf,2,0,0,-100,0.249060735,-0.021610579,1.808638453,0.249060735,2,0,0,-100,0.249060735,-0.021610579,1.808638453,0.249060735
SN,Smartphone,/4735792/reuters_mobile_mpu_1,1,0,0,-100,0.28218773,0.001889258,1.664162517,0.28218773,5,0.003126,0.022988506,-100,0.286889046,0.008601229,1.574890137,0.286889046
SN,Desktop,/4735792/reuters_billboard_desktop_3,1,0,0,-100,0.253423035,-0.016728798,1.886326194,0.253423035,1,0,0,-100,0.253423035,-0.016728798,1.886326194,0.253423035
SN,Desktop,/4735792/reuters_desktop_native_1,1,0.000739,0.008403361,-100,0.280459821,-0.006054732,1.697622895,0.280459821,5,0,0,-100,0.289931148,-0.003705283,1.628290534,0.289931148
SN,Desktop,/4735792/reuters_desktop_right_rail_1,4,0.000739,0.008403361,-100,0.290431231,-0.01404412,1.507788062,0.290431231,12,0.006258,0.023728814,-100,0.293243885,-0.006238128,1.438016176,0.293243885
SN,Desktop,/4735792/reuters_desktop_right_rail_2,1,0.000739,0.008403361,-100,0.300955355,-0.01028181,1.516632438,0.300955355,16,0.000465,0.006451613,-100,0.308572561,0.002378894,1.419175029,0.308572561
SN,Desktop,/4735792/reuters_desktop_right_rail_4,2,0.000739,0.008403361,-100,0.288169742,-0.007726502,1.860916138,0.288169742,2,0.007407,0.033898305,-100,0.289355785,-0.002459511,1.836814165,0.289355785
SN,Desktop,/4735792/reuters_desktop_leaderboard_atf,2,0.000739,0.008403361,-100,0.264968902,-0.002797598,1.537426353,0.264968902,7,0.002884,0.01744186,-100,0.274232447,0.004048333,1.468488336,0.274232447
SN,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0.001831,0.012987013,-100,0.267682582,-0.000517927,1.515120387,0.267682582,1,0.006545,0.045454545,-100,0.265764564,0.004857338,1.471963286,0.265764564
SO,Desktop,/4735792/reuters_desktop_native_1,1,0,0,-100,0.279619962,-0.0094789,1.705600739,0.279619962,2,0,0,-100,0.284051627,-0.007415113,1.666057944,0.284051627
SO,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,3,0,0,-100,0.284553528,0.00747027,1.505770326,0.284553528,12,0.000634,0.00990099,-100,0.290958971,0.015080539,1.405223846,0.290958971
SO,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0,0,-100,0.272929817,0.006030147,1.434050918,0.272929817,2,0,0,-100,0.276211202,0.007353661,1.401358008,0.276211202
SO,Desktop,/4735792/reuters_desktop_right_rail_2,2,0,0,-100,0.314733684,-0.014417519,1.510948062,0.314733684,3,0.008864,0.017045455,-100,0.319580019,-0.007922738,1.483456969,0.319580019
SO,Desktop,/4735792/reuters_desktop_right_rail_1,3,0,0,-100,0.294687182,-0.010432972,1.479440928,0.294687182,3,0.011637,0.043824701,-100,0.296621144,0.001279378,1.451788545,0.296621144
SO,Smartphone,/4735792/reuters_mobile_mpu_1,4,0,0,-100,0.296532214,0.011810693,1.510420322,0.296532214,40,0.005074,0.024608501,-100,0.302482784,0.027016997,1.349321723,0.302482784
SO,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.264550596,-0.003731002,1.367571592,0.264550596,26,0.010553,0.03125,-100,0.276270926,0.017399279,1.208586693,0.276270926
SO,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,2,0,0,-100,0.262497246,-0.006967141,1.438326478,0.262497246,7,0.000545,0.034090909,-100,0.265773296,0.003653625,1.32553041,0.265773296
SO,Smartphone,/4735792/reuters_mobile_mpu_2,1,0.000839,0.011494253,-100,0.267436713,-0.006952351,1.470147014,0.267436713,32,0.003218,0.019073569,-100,0.284497827,0.005896416,1.284882545,0.284497827
SO,Smartphone,/4735792/reuters_mobile_leaderboard,1,0.000839,0.011494253,-100,0.256268442,-0.000301225,1.375896454,0.256268442,110,0.003845,0.027272727,-100,0.262613058,0.026294073,1.162682414,0.262613058
SO,Smartphone,/4735792/reuters_mobile_mpu_3,1,0.000839,0.011494253,-100,0.275389344,0.011475767,1.441609979,0.275389344,18,0.002585,0.021857923,-100,0.286573023,0.023062652,1.265048027,0.286573023
SO,Smartphone,/4735792/reuters_mpu,5,0.011378,0.019900498,-100,0.288055062,0.010810073,1.434082627,0.288055062,7,0,0,-100,0.287700504,0.007063959,1.422204375,0.287700504
SO,Desktop,/4735792/reuters_billboard_desktop_3,1,0.040727,0.063636364,-100,0.265296727,0.001295575,1.717613101,0.265296727,1,0.021081,0.027027027,-100,0.259581447,-0.007557538,1.739114046,0.259581447
SO,Smartphone-iOS,/4735792/reuters_mpu,1,0.0422,0.075,-100,0.287414044,0.013755793,1.455638528,0.287414044,1,0,0,-100,0.275946259,-0.004157476,1.498664618,0.275946259
SR,Smartphone,/4735792/reuters_mobile_mpu_1,1,0,0,-100,0.279096723,0.007166924,1.753706217,0.279096723,2,0.032288,0.153846154,-100,0.28178063,0.030996418,1.531759024,0.28178063
SR,Smartphone,/4735792/reuters_mobile_leaderboard,1,0.094,0.8,-100,0.270191729,-0.008228432,1.407314301,0.270191729,8,0.013251,0.056680162,-100,0.266053617,0.015439105,1.45368731,0.266053617
SS,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.256080836,-0.002455697,1.569013,0.256080836,3,0.00852,0.08,-100,0.258402795,0.012481648,1.433417559,0.258402795
SS,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,1,0,0,-100,0.262062371,0.002459558,1.750607848,0.262062371,1,0,0,-100,0.262062371,0.002459558,1.750607848,0.262062371
SS,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0,0,-100,0.260848373,-0.003118287,1.735906243,0.260848373,1,0,0,-100,0.260848373,-0.003118299,1.735906243,0.260848373
SS,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.258992881,-0.006469732,1.634611487,0.258992881,1,0,0,-100,0.258992881,-0.006469732,1.634611487,0.258992881
SS,Tablet,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.240649968,-0.007011878,1.79515779,0.240649968,1,0,0,-100,0.240649968,-0.007011878,1.79515779,0.240649968
SS,Smartphone,/4735792/reuters_mobile_mpu_1,17,0.001744,0.010683761,-100,0.296256334,0.011501897,1.606325507,0.296256334,24,0.002353,0.013953488,-100,0.297024548,0.013731224,1.583056808,0.297024548
SS,Smartphone,/4735792/reuters_mobile_mpu_3,12,0.001744,0.010683761,-100,0.288052112,0.009706101,1.567346573,0.288052112,14,0,0,-100,0.289265305,0.008615013,1.570855975,0.289265305
SS,Smartphone,/4735792/reuters_mobile_mpu_2,13,0.001744,0.010683761,-100,0.293546319,0.001158119,1.498511434,0.293546319,20,0,0,-100,0.296349525,0.001123624,1.487090826,0.296349525
SS,Smartphone,/4735792/reuters_mobile_leaderboard,32,0.001744,0.010683761,-100,0.273348808,0.01426554,1.41637218,0.273348808,41,0.004334,0.026109661,-100,0.273254156,0.017960042,1.391752124,0.273254156
ST,Desktop,/4735792/reuters_desktop_native_1,1,0,0,-100,0.279002339,-0.029374344,1.856659532,0.279002339,1,0,0,-100,0.279002339,-0.029374344,1.856659532,0.279002339
ST,Desktop,/4735792/reuters_desktop_native_2,1,0,0,-100,0.285334289,-0.026002992,1.859648108,0.285334289,1,0,0,-100,0.285334289,-0.026002992,1.859648108,0.285334289
ST,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0,0,-100,0.251676083,-0.033098489,1.748118639,0.251676083,1,0,0,-100,0.251676083,-0.03309847,1.748118401,0.251676083
SV,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.261933833,-0.014859415,1.433748007,0.261933833,2,0.04383,0.14893617,-100,0.275071055,0.019744968,1.266940117,0.275071055
SV,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0,0,-100,0.259883195,-0.004465853,1.476805329,0.259883195,1,0.110286,0.285714286,-100,0.273597807,0.047303617,1.245823264,0.273597807
SV,Desktop,/4735792/reuters_desktop_right_rail_1,2,0,0,-100,0.284139782,-0.033288032,1.508831859,0.284139782,33,0.023785,0.086092715,-100,0.295986235,0.005460616,1.272048354,0.295986235
SV,Desktop,/4735792/reuters_desktop_right_rail_4,1,0.002094,0.018867925,-100,0.281295002,-0.01902221,1.880221963,0.281295002,1,0.014082,0.040816327,-100,0.285953343,-0.012598032,1.871819139,0.285953343
SV,Desktop,/4735792/reuters_desktop_right_rail_2,1,0.003321,0.018867925,-100,0.294739157,-0.02242765,1.414506197,0.294739157,29,0.008504,0.024390244,-100,0.31194979,0.000496498,1.253954768,0.31194979
SV,Desktop,/4735792/reuters_desktop_native_1,2,0.004686,0.029411765,-100,0.27237612,-0.014378423,1.636555076,0.27237612,7,0,0,-100,0.280239224,-0.015185666,1.582833052,0.280239224
SV,Desktop,/4735792/reuters_desktop_native_2,1,0.004686,0.029411765,-100,0.279186308,-0.016611895,1.609487891,0.279186308,5,0,0,-100,0.288960755,-0.01562388,1.571366668,0.288960755
SV,Desktop,/4735792/reuters_billboard_desktop_1,1,0.01749,0.058823529,-100,0.250281453,0.006383453,1.624216437,0.250281453,1,0.024583,0.041666667,-100,0.255234033,0.004492771,1.667733788,0.255234033
SV,Desktop,/4735792/reuters_desktop_leaderboard_atf,3,0.01749,0.058823529,-100,0.262493283,-0.001646502,1.396929979,0.262493283,16,0.021856,0.048128342,-100,0.277391195,0.009160651,1.314546108,0.277391195
SV,Desktop,/4735792/reuters_billboard_desktop_4,1,0.01749,0.058823529,-100,0.210638538,-0.01963461,1.346086144,0.210638538,1,0,0,-100,0.200747997,-0.034806222,1.405555487,0.200747997
SV,Desktop,/4735792/reuters_desktop_right_rail_3,6,0.01485,0.075,-100,0.273068428,0.008338771,1.479622126,0.273068428,6,0.07425,0.375,-100,0.258947432,0.04978589,1.306050777,0.258947432
SV,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,1,0.051417,0.13592233,-100,0.261485517,0.018893857,1.319116831,0.261485517,11,0.050387,0.142222222,-100,0.271270126,0.032214914,1.224916816,0.271270126
SV,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,1,0.051417,0.13592233,-100,0.285684049,0.021839265,1.486071348,0.285684049,3,0.033529,0.117647059,-100,0.285773069,0.020509016,1.438607097,0.285773069
SV,Smartphone,/4735792/reuters_mobile_mpu_2,2,0.018,0.15,-100,0.274844617,0.015192977,1.31175828,0.274844617,2,0.106216,0.108108108,-100,0.321976155,0.02672538,1.44826448,0.321976155
SV,Smartphone,/4735792/reuters_mobile_leaderboard,1,0.018,0.15,-100,0.238380998,0.017450264,1.375744224,0.238380998,2,0.029427,0.106017192,-100,0.25220561,0.017103234,1.400460124,0.25220561
SV,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.03,0.4,-100,0.260971636,0.029341659,1.297733545,0.260971636,1,0.053091,0.109090909,-100,0.297341764,0.019617474,1.577809334,0.297341764
SX,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,1,0.014667,0.166666667,-100,0.325105518,0.043249846,1.414971352,0.325105518,1,0.006769,0.076923077,-100,0.345952243,0.034440156,1.513987422,0.345952243
SX,Smartphone,/4735792/reuters_mobile_leaderboard,1,0.052571,0.285714286,-100,0.322223872,0.053525668,1.410982966,0.322223872,2,0.016735,0.153061224,-100,0.336314738,0.044181932,1.476261258,0.336314738
SZ,Tablet,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.25495562,-0.016831627,1.652343154,0.25495562,1,0,0,-100,0.25495562,-0.016831627,1.652343154,0.25495562
SZ,Smartphone,/4735792/reuters_mobile_mpu_3,2,0,0,-100,0.276203424,0.002969643,1.503348708,0.276203424,3,0.025441,0.088235294,-100,0.278068721,0.019881826,1.401678562,0.278068721
SZ,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.264625967,0.0008816,1.505536318,0.264625967,1,0.002621,0.034482759,-100,0.25960356,0.005475881,1.460723758,0.25960356
SZ,Tablet,/4735792/reuters_mobile_leaderboard,3,0,0,-100,0.253223479,-0.005491866,1.598947763,0.253223479,3,0,0,-100,0.253223479,-0.005491866,1.598947763,0.253223479
SZ,Smartphone,/4735792/reuters_mobile_mpu_1,2,0,0,-100,0.289193958,0.001861922,1.617795229,0.289193958,7,0,0,-100,0.29549551,0.006422879,1.550024629,0.29549551
SZ,Smartphone,/4735792/reuters_mobile_leaderboard,2,0,0,-100,0.264131337,0.00015592,1.461912632,0.264131337,48,0.010002,0.023094688,-100,0.275451332,0.025104398,1.314489007,0.275451332
SZ,Smartphone,/4735792/reuters_mobile_mpu_2,2,0,0,-100,0.272794843,-0.006045067,1.550441384,0.272794843,8,0.002083,0.013888889,-100,0.281516224,0.000861323,1.467795968,0.281516224
TC,Smartphone,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.352780968,0.026681647,1.756788611,0.352780968,1,0.07,0.2,-100,0.347474277,0.058852077,1.560511708,0.347474277
TC,Smartphone,/4735792/reuters_mobile_mpu_1,2,0,0,-100,0.354754865,0.033452459,1.766251922,0.354754865,3,0.063636,0.181818182,-100,0.355974525,0.062695511,1.577517271,0.355974525
TC,Smartphone,/4735792/reuters_mobile_leaderboard,5,0,0,-100,0.377891034,0.032299336,1.61796248,0.377891034,7,0.048,0.3,-100,0.319630772,0.05908335,1.35353303,0.319630772
TC,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,2,0.002776,0.040816327,-100,0.361417085,0.03258061,1.544748545,0.361417085,3,0.010908,0.067226891,-100,0.363693148,0.038913231,1.504313827,0.363693148
TC,Smartphone-iOS,/4735792/reuters_mpu,4,0.002776,0.040816327,-100,0.33778891,0.042635687,1.602238536,0.33778891,4,0,0,-100,0.346442282,0.037270483,1.669689775,0.346442282
TC,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0.08,1,-100,0.346979618,-0.01652712,1.460175395,0.346979618,1,0.038824,0.147058824,-100,0.304542243,0.046534847,1.585105777,0.304542243
TD,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,4,0.005538,0.076923077,-100,0.277146339,0.007955599,1.383256555,0.277146339,4,0.018,0.25,-100,0.26107806,0.022895286,1.144258142,0.26107806
TD,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,4,0.005538,0.076923077,-100,0.260970652,0.005345725,1.328596592,0.260970652,4,0,0,-100,0.268579721,-0.005456972,1.44302392,0.268579721
TD,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,2,0.005538,0.076923077,-100,0.280316114,0.006438124,1.475063682,0.280316114,2,0,0,-100,0.287706107,-0.006789842,1.600911021,0.287706107
TD,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,3,0.005538,0.076923077,-100,0.276230276,0.010612795,1.443082571,0.276230276,3,0,0,-100,0.278179824,-0.001583353,1.572598815,0.278179824
TG,Desktop,/4735792/reuters_mobile_leaderboard,4,0,0,-100,0.241865873,0.007725772,1.558406472,0.241865873,11,0.008235,0.117647059,-100,0.237977788,0.030728618,1.37333858,0.237977788
TG,Desktop,/4735792/reuters_mobile_mpu_3,1,0,0,-100,0.247438356,0.003975422,1.717781663,0.247438356,1,0,0,-100,0.247438356,0.003975422,1.717781663,0.247438356
TG,Desktop,/4735792/reuters_desktop_right_rail_1,7,0,0,-100,0.285574108,0.009779709,1.395022631,0.285574108,7,0.001087,0.02173913,-100,0.284799993,0.013686615,1.371196389,0.284799993
TG,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,4,0.004636,0.022727273,-100,0.257113367,0.02507773,1.441468239,0.257113367,4,0.018545,0.090909091,-100,0.254131466,0.035902034,1.364863753,0.254131466
TG,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,6,0.004636,0.022727273,-100,0.258042872,0.024053251,1.337828994,0.258042872,6,0,0,-100,0.258433491,0.019717505,1.366539598,0.258433491
TG,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,6,0.004636,0.022727273,-100,0.266541481,0.029666651,1.495103717,0.266541481,6,0,0,-100,0.266123742,0.025244091,1.521607161,0.266123742
TG,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,2,0.004636,0.022727273,-100,0.245853096,0.016261384,1.413035035,0.245853096,2,0,0,-100,0.245193049,0.011378768,1.447057962,0.245193049
TG,Smartphone,/4735792/reuters_mobile_mpu_2,1,0.007087,0.030612245,-100,0.251918048,0.014170706,1.475369453,0.251918048,1,0,0,-100,0.251244843,0.007516583,1.505110145,0.251244843
TG,Smartphone,/4735792/reuters_mobile_mpu_1,2,0.007087,0.030612245,-100,0.266649127,0.026817525,1.55880487,0.266649127,2,0,0,-100,0.264536649,0.020533664,1.593292594,0.264536649
TG,Smartphone,/4735792/reuters_mobile_leaderboard,7,0.007087,0.030612245,-100,0.253537506,0.024117189,1.340801477,0.253537506,7,0.008283,0.048582996,-100,0.251173466,0.026771113,1.321582794,0.251173466
TH,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,1,0.003438,0.015625,-100,0.237380713,-0.003255575,1.357693076,0.237380713,92,0.02463,0.059318076,-100,0.263366699,0.032386739,1.131175399,0.263366699
TH,Tablet,/4735792/reuters_mobile_mpu_2,1,0.002667,0.016666667,-100,0.238548785,-0.014364555,1.489602447,0.238548785,4,0.007838,0.040540541,-100,0.245782048,-0.005155869,1.401368141,0.245782048
TH,Tablet,/4735792/reuters_mobile_mpu_3,1,0.002667,0.016666667,-100,0.229092494,-0.00909087,1.643106818,0.229092494,4,0.014275,0.075,-100,0.236008257,0.002208003,1.52010572,0.236008257
TH,Tablet,/4735792/reuters_mobile_mpu_1,1,0.002667,0.016666667,-100,0.236947164,-0.00426867,1.739869714,0.236947164,7,0.0103,0.05,-100,0.24939391,0.007469007,1.61935842,0.24939391
TH,Desktop,/4735792/reuters_desktop_right_rail_2,3,0.013147,0.032051282,-100,0.289883047,-0.009219854,1.425196409,0.289883047,44,0.050755,0.10150079,-100,0.315890938,0.021152804,1.248145461,0.315890938
TH,Desktop,/4735792/reuters_desktop_right_rail_1,1,0.013147,0.032051282,-100,0.27331236,-0.017210728,1.505759597,0.27331236,46,0.103441,0.196150696,-100,0.315834612,0.043182835,1.251007795,0.315834612
TH,Smartphone,/4735792/reuters_mobile_leaderboard,14,0.011003,0.032786885,-100,0.254927427,0.01436542,1.259132624,0.254927427,226,0.004204,0.013274336,-100,0.255554765,0.033035528,1.151584387,0.255554765
TH,Smartphone,/4735792/reuters_mpu,2,0.013924,0.03480589,-100,0.255023211,0.009003732,1.457370162,0.255023211,2,0,0,-100,0.251154542,0.001201821,1.483372211,0.251154542
TH,Desktop,/4735792/reuters_desktop_native_1,1,0.012893,0.04,-100,0.263246357,-0.008614495,1.588938117,0.263246357,39,0.001061,0.001354402,-100,0.288015813,0.000424586,1.391422033,0.288015813
